#Parent, Energy_Parent, Daughter, Energy_Daughter, Partial Lifetime, efrac_1, efrac_2
GAMMA
110SN, 4141.02, 0.0, 6.841551190129718e-14
110SN, 4234.02, 0.0, 6.842546904172817e-14
110SN, 4238.040000000001, 0.0, 1.355544940791235e-13
110SN, 4257.03, 0.0, 8.674722997746352e-14
110SN, 4258.03, 0.0, 8.674722997746352e-14
110SN, 4287.03, 0.0, 8.62606587903807e-14
110SN, 4288.03, 0.0, 8.62606587903807e-14
110SN, 4299.02, 0.0, 6.837500201527034e-14
110SN, 4342.03, 0.0, 8.578845968067774e-14
110SN, 4343.03, 0.0, 8.578845968067774e-14
110SN, 4352.040000000001, 0.0, 1.2975830085163426e-13
110SN, 4363.02, 0.0, 6.83146815672029e-14
110SN, 4376.040000000001, 0.0, 1.2975830085163426e-13
110SN, 4383.03, 0.0, 8.578845968067774e-14
110SN, 4384.03, 0.0, 8.578845968067774e-14
110SN, 4390.03, 0.0, 8.53236141840478e-14
110SN, 4391.03, 0.0, 8.53236141840478e-14
110SN, 4391.04, 0.0, 1.2709738875801341e-13
110SN, 4411.0199999999995, 0.0, 6.825234419004956e-14
110SN, 4420.04, 0.0, 1.2709738875801341e-13
110SN, 4439.03, 0.0, 8.475887001815676e-14
110SN, 4440.03, 0.0, 8.475887001815676e-14
110SN, 4442.040000000001, 0.0, 1.2439983309708755e-13
110SN, 4444.02, 0.0, 6.811320503958192e-14
110SN, 4468.02, 0.0, 6.811320503958192e-14
110SN, 4477.040000000001, 0.0, 1.2439983309708755e-13
110SN, 4507.03, 0.0, 8.420586141210485e-14
110SN, 4508.03, 0.0, 8.420586141210485e-14
110SN, 4513.02, 0.0, 6.797322809137286e-14
110SN, 4514.040000000001, 0.0, 1.2184371946095037e-13
110SN, 4519.04, 0.0, 1.2184371946095037e-13
110SN, 4523.03, 0.0, 8.420586141210485e-14
110SN, 4524.03, 0.0, 8.420586141210485e-14
110SN, 4539.0199999999995, 0.0, 6.782823310765553e-14
110SN, 4546.03, 0.0, 8.36568323462125e-14
110SN, 4547.03, 0.0, 8.36568323462125e-14
110SN, 4578.03, 0.0, 8.36568323462125e-14
110SN, 4579.03, 0.0, 8.36568323462125e-14
110SN, 4580.04, 0.0, 1.1941652731363048e-13
110SN, 4593.04, 0.0, 1.1694892805870437e-13
110SN, 4607.02, 0.0, 6.760807716959232e-14
110SN, 4608.04, 0.0, 1.1694892805870437e-13
110SN, 4609.03, 0.0, 8.301533105892442e-14
110SN, 4610.03, 0.0, 8.301533105892442e-14
110SN, 4611.0199999999995, 0.0, 6.760807716959232e-14
110SN, 4627.04, 0.0, 1.1694892805870437e-13
110SN, 4643.0199999999995, 0.0, 6.738451647215397e-14
110SN, 4645.03, 0.0, 8.238153106460737e-14
110SN, 4646.03, 0.0, 8.238153106460737e-14
110SN, 4654.04, 0.0, 1.1460518463252833e-13
110SN, 4655.02, 0.0, 6.738451647215397e-14
110SN, 4671.040000000001, 0.0, 1.1460518463252833e-13
110SN, 4672.03, 0.0, 8.238153106460737e-14
110SN, 4673.03, 0.0, 8.238153106460737e-14
110SN, 4686.03, 0.0, 8.238153106460737e-14
110SN, 4687.03, 0.0, 8.175327366106915e-14
110SN, 4695.040000000001, 0.0, 1.1237079930004268e-13
110SN, 4733.03, 0.0, 8.175327366106915e-14
110SN, 4734.03, 0.0, 8.175327366106915e-14
110SN, 4739.02, 0.0, 6.685273336583483e-14
110SN, 4752.03, 0.0, 8.10376318161112e-14
110SN, 4753.03, 0.0, 8.10376318161112e-14
110SN, 4755.04, 0.0, 1.1009834686538204e-13
110SN, 4760.0199999999995, 0.0, 6.685273336583483e-14
110SN, 4763.04, 0.0, 1.1009834686538204e-13
110SN, 4787.03, 0.0, 8.03324493385081e-14
110SN, 4788.03, 0.0, 8.03324493385081e-14
110SN, 4787.02, 0.0, 6.654722592484e-14
110SN, 4789.04, 0.0, 1.0793190950085266e-13
110SN, 4803.02, 0.0, 6.654722592484e-14
110SN, 4807.040000000001, 0.0, 1.0793190950085266e-13
110SN, 4819.03, 0.0, 8.03324493385081e-14
110SN, 4820.03, 0.0, 8.03324493385081e-14
110SN, 4845.04, 0.0, 1.0586100276629621e-13
110SN, 4846.02, 0.0, 6.623516547421383e-14
110SN, 4847.040000000001, 0.0, 1.0586100276629621e-13
110SN, 4855.040000000001, 0.0, 1.0586100276629621e-13
110SN, 4859.04, 0.0, 1.0586100276629621e-13
110SN, 4867.03, 0.0, 7.963076252752304e-14
110SN, 4868.03, 0.0, 7.963076252752304e-14
110SN, 4876.040000000001, 0.0, 1.0586100276629621e-13
110SN, 4884.03, 0.0, 7.963076252752304e-14
110SN, 4885.03, 0.0, 7.963076252752304e-14
110SN, 4897.03, 0.0, 7.885138746930217e-14
110SN, 4898.03, 0.0, 7.885138746930217e-14
110SN, 4901.04, 0.0, 1.0375509653367801e-13
110SN, 4902.04, 0.0, 1.0375509653367801e-13
110SN, 4902.03, 0.0, 7.885138746930217e-14
110SN, 4903.03, 0.0, 7.885138746930217e-14
110SN, 4903.0199999999995, 0.0, 6.585412275137568e-14
110SN, 4912.04, 0.0, 1.0375509653367801e-13
110SN, 4915.03, 0.0, 7.885138746930217e-14
110SN, 4916.03, 0.0, 7.885138746930217e-14
110SN, 4918.02, 0.0, 6.585412275137568e-14
110SN, 4930.0199999999995, 0.0, 6.585412275137568e-14
110SN, 4938.04, 0.0, 1.0174392235636003e-13
110SN, 4941.03, 0.0, 7.808248892605904e-14
110SN, 4942.03, 0.0, 7.808248892605904e-14
110SN, 4941.0199999999995, 0.0, 6.547418252263006e-14
110SN, 4947.04, 0.0, 1.0174392235636003e-13
110SN, 4963.03, 0.0, 7.808248892605904e-14
110SN, 4964.03, 0.0, 7.808248892605904e-14
110SN, 4966.040000000001, 0.0, 1.0174392235636003e-13
110SN, 4976.03, 0.0, 7.808248892605904e-14
110SN, 4977.03, 0.0, 7.808248892605904e-14
110SN, 4976.02, 0.0, 6.547418252263006e-14
110SN, 4979.03, 0.0, 7.808248892605904e-14
110SN, 4980.03, 0.0, 7.808248892605904e-14
110SN, 4989.04, 0.0, 9.981528849157605e-14
110SN, 4996.040000000001, 0.0, 9.981528849157605e-14
110SN, 5002.04, 0.0, 9.981528849157605e-14
110SN, 5008.02, 0.0, 6.508572697518046e-14
110SN, 5009.03, 0.0, 7.732117388137723e-14
110SN, 5010.03, 0.0, 7.732117388137723e-14
110SN, 5019.03, 0.0, 7.732117388137723e-14
110SN, 5020.03, 0.0, 7.732117388137723e-14
110SN, 5021.04, 0.0, 9.981528849157605e-14
110SN, 5022.02, 0.0, 6.508572697518046e-14
110SN, 5032.02, 0.0, 6.508572697518046e-14
110SN, 5034.03, 0.0, 7.732117388137723e-14
110SN, 5035.03, 0.0, 7.732117388137723e-14
110SN, 5038.040000000001, 0.0, 9.346680822754252e-14
110SN, 5039.03, 0.0, 7.305916740479283e-14
110SN, 5040.03, 0.0, 7.305916740479283e-14
110SN, 5043.02, 0.0, 6.173437975051585e-14
110SN, 5052.03, 0.0, 7.305916740479283e-14
110SN, 5053.03, 0.0, 7.305916740479283e-14
110SN, 5054.040000000001, 0.0, 9.346680822754252e-14
110SN, 5058.04, 0.0, 9.346680822754252e-14
110SN, 5064.02, 0.0, 6.173437975051585e-14
110SN, 5066.03, 0.0, 7.305916740479283e-14
110SN, 5067.03, 0.0, 7.305916740479283e-14
110SN, 5068.04, 0.0, 9.346680822754252e-14
110SN, 5075.040000000001, 0.0, 9.346680822754252e-14
110SN, 5076.03, 0.0, 7.305916740479283e-14
110SN, 5077.03, 0.0, 7.305916740479283e-14
110SN, 5080.03, 0.0, 7.305916740479283e-14
110SN, 5081.03, 0.0, 7.305916740479283e-14
110SN, 5091.02, 0.0, 6.117780062273445e-14
110SN, 5099.040000000001, 0.0, 9.149838843710469e-14
110SN, 5102.040000000001, 0.0, 9.149838843710469e-14
110SN, 5105.03, 0.0, 7.213518876237027e-14
110SN, 5106.03, 0.0, 7.213518876237027e-14
110SN, 5108.0199999999995, 0.0, 6.117780062273445e-14
110SN, 5111.04, 0.0, 9.149838843710469e-14
110SN, 5118.040000000001, 0.0, 9.149838843710469e-14
110SN, 5118.03, 0.0, 7.213518876237027e-14
110SN, 5119.03, 0.0, 7.213518876237027e-14
110SN, 5118.02, 0.0, 6.117780062273445e-14
110SN, 5120.04, 0.0, 9.149838843710469e-14
110SN, 5127.0199999999995, 0.0, 6.117780062273445e-14
110SN, 5129.03, 0.0, 7.213518876237027e-14
110SN, 5130.03, 0.0, 7.213518876237027e-14
110SN, 5137.04, 0.0, 8.96062890573949e-14
110SN, 5141.03, 0.0, 7.12234980143916e-14
110SN, 5142.03, 0.0, 7.12234980143916e-14
110SN, 5146.02, 0.0, 6.06255832089896e-14
110SN, 5148.04, 0.0, 8.96062890573949e-14
110SN, 5163.03, 0.0, 7.12234980143916e-14
110SN, 5164.03, 0.0, 7.12234980143916e-14
110SN, 5169.04, 0.0, 8.96062890573949e-14
110SN, 5169.03, 0.0, 7.12234980143916e-14
110SN, 5170.03, 0.0, 7.12234980143916e-14
110SN, 5172.0199999999995, 0.0, 6.06255832089896e-14
110SN, 5173.02, 0.0, 6.06255832089896e-14
110SN, 5175.04, 0.0, 8.96062890573949e-14
110SN, 5186.03, 0.0, 7.12234980143916e-14
110SN, 5187.03, 0.0, 7.025348826461452e-14
110SN, 5187.040000000001, 0.0, 8.769144110045297e-14
110SN, 5187.03, 0.0, 7.025348826461452e-14
110SN, 5188.03, 0.0, 7.025348826461452e-14
110SN, 5193.0199999999995, 0.0, 6.001750313668277e-14
110SN, 5199.03, 0.0, 7.025348826461452e-14
110SN, 5200.03, 0.0, 7.025348826461452e-14
110SN, 5205.04, 0.0, 8.769144110045297e-14
110SN, 5206.03, 0.0, 7.025348826461452e-14
110SN, 5207.03, 0.0, 7.025348826461452e-14
110SN, 5207.04, 0.0, 8.769144110045297e-14
110SN, 5216.03, 0.0, 7.025348826461452e-14
110SN, 5217.03, 0.0, 7.025348826461452e-14
110SN, 5217.0199999999995, 0.0, 6.001750313668277e-14
110SN, 5224.040000000001, 0.0, 8.769144110045297e-14
110SN, 5224.03, 0.0, 7.025348826461452e-14
110SN, 5225.03, 0.0, 7.025348826461452e-14
110SN, 5225.0199999999995, 0.0, 6.001750313668277e-14
110SN, 5231.02, 0.0, 6.001750313668277e-14
110SN, 5233.03, 0.0, 7.025348826461452e-14
110SN, 5234.03, 0.0, 7.025348826461452e-14
110SN, 5236.04, 0.0, 8.769144110045297e-14
110SN, 5239.04, 0.0, 8.585224042625346e-14
110SN, 5246.040000000001, 0.0, 8.585224042625346e-14
110SN, 5247.03, 0.0, 6.929786981880968e-14
110SN, 5248.03, 0.0, 6.929786981880968e-14
110SN, 5254.0199999999995, 0.0, 5.9410773255709e-14
110SN, 5256.03, 0.0, 6.929786981880968e-14
110SN, 5257.03, 0.0, 6.929786981880968e-14
110SN, 5257.04, 0.0, 8.585224042625346e-14
110SN, 5261.04, 0.0, 8.585224042625346e-14
110SN, 5262.04, 0.0, 8.585224042625346e-14
110SN, 5265.0199999999995, 0.0, 5.9410773255709e-14
110SN, 5269.03, 0.0, 6.929786981880968e-14
110SN, 5270.03, 0.0, 6.929786981880968e-14
110SN, 5276.03, 0.0, 6.929786981880968e-14
110SN, 5277.03, 0.0, 6.929786981880968e-14
110SN, 5276.0199999999995, 0.0, 5.9410773255709e-14
110SN, 5281.04, 0.0, 8.585224042625346e-14
110SN, 5284.04, 0.0, 8.585224042625346e-14
110SN, 5285.03, 0.0, 6.929786981880968e-14
110SN, 5286.03, 0.0, 6.929786981880968e-14
110SN, 5291.040000000001, 0.0, 8.408108489710408e-14
110SN, 5291.02, 0.0, 5.880042495086654e-14
110SN, 5296.03, 0.0, 6.835511998795343e-14
110SN, 5297.03, 0.0, 6.835511998795343e-14
110SN, 5299.03, 0.0, 6.835511998795343e-14
110SN, 5300.03, 0.0, 6.835511998795343e-14
110SN, 5300.0199999999995, 0.0, 5.880042495086654e-14
110SN, 5301.040000000001, 0.0, 8.408108489710408e-14
110SN, 5305.04, 0.0, 8.408108489710408e-14
110SN, 5307.03, 0.0, 6.835511998795343e-14
110SN, 5308.03, 0.0, 6.835511998795343e-14
110SN, 5321.04, 0.0, 8.408108489710408e-14
110SN, 5323.03, 0.0, 6.835511998795343e-14
110SN, 5324.03, 0.0, 6.835511998795343e-14
110SN, 5324.04, 0.0, 8.408108489710408e-14
110SN, 5324.0199999999995, 0.0, 5.880042495086654e-14
110SN, 5325.02, 0.0, 5.880042495086654e-14
110SN, 5327.03, 0.0, 6.835511998795343e-14
110SN, 5328.03, 0.0, 6.835511998795343e-14
110SN, 5338.02, 0.0, 5.814079647557636e-14
110SN, 5339.03, 0.0, 6.736038038172236e-14
110SN, 5340.03, 0.0, 6.736038038172236e-14
110SN, 5344.03, 0.0, 6.736038038172236e-14
110SN, 5345.03, 0.0, 6.736038038172236e-14
110SN, 5345.04, 0.0, 8.228883793819072e-14
110SN, 5350.04, 0.0, 8.228883793819072e-14
110SN, 5350.03, 0.0, 6.736038038172236e-14
110SN, 5351.03, 0.0, 6.736038038172236e-14
110SN, 5353.03, 0.0, 6.736038038172236e-14
110SN, 5354.03, 0.0, 6.736038038172236e-14
110SN, 5355.02, 0.0, 5.814079647557636e-14
110SN, 5359.04, 0.0, 8.228883793819072e-14
110SN, 5361.03, 0.0, 6.736038038172236e-14
110SN, 5362.03, 0.0, 6.736038038172236e-14
110SN, 5368.040000000001, 0.0, 8.228883793819072e-14
110SN, 5369.0199999999995, 0.0, 5.814079647557636e-14
110SN, 5371.040000000001, 0.0, 8.228883793819072e-14
110SN, 5377.04, 0.0, 8.228883793819072e-14
110SN, 5383.04, 0.0, 8.228883793819072e-14
110SN, 5385.03, 0.0, 6.736038038172236e-14
110SN, 5386.03, 0.0, 6.736038038172236e-14
110SN, 5388.02, 0.0, 5.753601021853146e-14
110SN, 5390.03, 0.0, 6.644109106968011e-14
110SN, 5391.03, 0.0, 6.644109106968011e-14
110SN, 5395.04, 0.0, 8.063654880125448e-14
110SN, 5395.03, 0.0, 6.644109106968011e-14
110SN, 5396.03, 0.0, 6.644109106968011e-14
110SN, 5398.03, 0.0, 6.644109106968011e-14
110SN, 5399.03, 0.0, 6.644109106968011e-14
110SN, 5399.02, 0.0, 5.753601021853146e-14
110SN, 5400.040000000001, 0.0, 8.063654880125448e-14
110SN, 5407.03, 0.0, 6.644109106968011e-14
110SN, 5408.03, 0.0, 6.644109106968011e-14
110SN, 5407.02, 0.0, 5.753601021853146e-14
110SN, 5409.04, 0.0, 8.063654880125448e-14
110SN, 5409.03, 0.0, 6.644109106968011e-14
110SN, 5410.03, 0.0, 6.644109106968011e-14
110SN, 5410.02, 0.0, 5.753601021853146e-14
110SN, 5417.04, 0.0, 8.063654880125448e-14
110SN, 5421.040000000001, 0.0, 8.063654880125448e-14
110SN, 5424.03, 0.0, 6.644109106968011e-14
110SN, 5425.03, 0.0, 6.644109106968011e-14
110SN, 5424.02, 0.0, 5.753601021853146e-14
110SN, 5426.03, 0.0, 6.644109106968011e-14
110SN, 5427.03, 0.0, 6.644109106968011e-14
110SN, 5430.04, 0.0, 8.063654880125448e-14
110SN, 5430.0199999999995, 0.0, 5.753601021853146e-14
110SN, 5434.040000000001, 0.0, 8.063654880125448e-14
110SN, 5437.040000000001, 0.0, 7.890053784927418e-14
110SN, 5440.03, 0.0, 6.541561885311072e-14
110SN, 5441.03, 0.0, 6.541561885311072e-14
110SN, 5441.04, 0.0, 7.890053784927418e-14
110SN, 5447.02, 0.0, 5.683059548437229e-14
110SN, 5448.03, 0.0, 6.541561885311072e-14
110SN, 5449.03, 0.0, 6.541561885311072e-14
110SN, 5451.04, 0.0, 7.890053784927418e-14
110SN, 5454.03, 0.0, 6.541561885311072e-14
110SN, 5455.03, 0.0, 6.541561885311072e-14
110SN, 5455.04, 0.0, 7.890053784927418e-14
110SN, 5460.02, 0.0, 5.683059548437229e-14
110SN, 5461.03, 0.0, 6.541561885311072e-14
110SN, 5462.03, 0.0, 6.541561885311072e-14
110SN, 5466.040000000001, 0.0, 7.890053784927418e-14
110SN, 5470.0199999999995, 0.0, 5.683059548437229e-14
110SN, 5472.040000000001, 0.0, 7.890053784927418e-14
110SN, 5475.0199999999995, 0.0, 5.683059548437229e-14
110SN, 5479.03, 0.0, 6.541561885311072e-14
110SN, 5480.03, 0.0, 6.541561885311072e-14
110SN, 5483.04, 0.0, 7.890053784927418e-14
110SN, 5484.04, 0.0, 7.890053784927418e-14
110SN, 5485.040000000001, 0.0, 7.890053784927418e-14
110SN, 5489.03, 0.0, 6.441060347392113e-14
110SN, 5490.03, 0.0, 6.441060347392113e-14
110SN, 5489.02, 0.0, 5.6127906276114943e-14
110SN, 5497.02, 0.0, 5.6127906276114943e-14
110SN, 5498.040000000001, 0.0, 7.721957752906532e-14
110SN, 5499.03, 0.0, 6.441060347392113e-14
110SN, 5500.03, 0.0, 6.441060347392113e-14
110SN, 5504.04, 0.0, 7.721957752906532e-14
110SN, 5504.03, 0.0, 6.441060347392113e-14
110SN, 5505.03, 0.0, 6.441060347392113e-14
110SN, 5507.0199999999995, 0.0, 5.6127906276114943e-14
110SN, 5510.04, 0.0, 7.721957752906532e-14
110SN, 5510.03, 0.0, 6.441060347392113e-14
110SN, 5511.03, 0.0, 6.441060347392113e-14
110SN, 5510.0199999999995, 0.0, 5.6127906276114943e-14
110SN, 5519.04, 0.0, 7.721957752906532e-14
110SN, 5523.03, 0.0, 6.441060347392113e-14
110SN, 5524.03, 0.0, 6.441060347392113e-14
110SN, 5523.0199999999995, 0.0, 5.6127906276114943e-14
110SN, 5525.040000000001, 0.0, 7.721957752906532e-14
110SN, 5530.040000000001, 0.0, 7.721957752906532e-14
110SN, 5531.03, 0.0, 6.441060347392113e-14
110SN, 5532.03, 0.0, 6.441060347392113e-14
110SN, 5532.02, 0.0, 5.6127906276114943e-14
110SN, 5536.03, 0.0, 6.441060347392113e-14
110SN, 5537.03, 0.0, 6.34237769223357e-14
110SN, 5543.04, 0.0, 7.560266900599573e-14
110SN, 5545.02, 0.0, 5.5433043363651673e-14
110SN, 5546.040000000001, 0.0, 7.560266900599573e-14
110SN, 5546.03, 0.0, 6.34237769223357e-14
110SN, 5547.03, 0.0, 6.34237769223357e-14
110SN, 5552.04, 0.0, 7.560266900599573e-14
110SN, 5554.03, 0.0, 6.34237769223357e-14
110SN, 5555.03, 0.0, 6.34237769223357e-14
110SN, 5554.02, 0.0, 5.5433043363651673e-14
110SN, 5556.03, 0.0, 6.34237769223357e-14
110SN, 5557.03, 0.0, 6.34237769223357e-14
110SN, 5559.040000000001, 0.0, 7.560266900599573e-14
110SN, 5562.03, 0.0, 6.34237769223357e-14
110SN, 5563.03, 0.0, 6.34237769223357e-14
110SN, 5564.02, 0.0, 5.5433043363651673e-14
110SN, 5570.040000000001, 0.0, 7.560266900599573e-14
110SN, 5575.03, 0.0, 6.34237769223357e-14
110SN, 5576.03, 0.0, 6.34237769223357e-14
110SN, 5577.02, 0.0, 5.5433043363651673e-14
110SN, 5578.040000000001, 0.0, 7.560266900599573e-14
110SN, 5584.03, 0.0, 6.34237769223357e-14
110SN, 5585.03, 0.0, 6.34237769223357e-14
110SN, 5585.02, 0.0, 5.5433043363651673e-14
110SN, 5586.040000000001, 0.0, 7.560266900599573e-14
110SN, 5588.03, 0.0, 6.244895226755217e-14
110SN, 5589.03, 0.0, 6.244895226755217e-14
110SN, 5590.04, 0.0, 7.403959020247469e-14
110SN, 5594.03, 0.0, 6.244895226755217e-14
110SN, 5595.03, 0.0, 6.244895226755217e-14
110SN, 5599.040000000001, 0.0, 7.403959020247469e-14
110SN, 5601.03, 0.0, 6.244895226755217e-14
110SN, 5602.03, 0.0, 6.244895226755217e-14
110SN, 5604.02, 0.0, 5.474606644764202e-14
110SN, 5607.03, 0.0, 6.244895226755217e-14
110SN, 5608.03, 0.0, 6.244895226755217e-14
110SN, 5608.04, 0.0, 7.403959020247469e-14
110SN, 5611.0199999999995, 0.0, 5.474606644764202e-14
110SN, 5614.04, 0.0, 7.403959020247469e-14
110SN, 5615.02, 0.0, 5.474606644764202e-14
110SN, 5618.040000000001, 0.0, 7.403959020247469e-14
110SN, 5620.03, 0.0, 6.244895226755217e-14
110SN, 5621.03, 0.0, 6.244895226755217e-14
110SN, 5623.040000000001, 0.0, 7.403959020247469e-14
110SN, 5629.04, 0.0, 7.403959020247469e-14
110SN, 5629.0199999999995, 0.0, 5.474606644764202e-14
110SN, 5631.03, 0.0, 6.244895226755217e-14
110SN, 5632.03, 0.0, 6.244895226755217e-14
110SN, 5632.04, 0.0, 7.403959020247469e-14
110SN, 5634.02, 0.0, 5.474606644764202e-14
110SN, 5636.03, 0.0, 6.244895226755217e-14
110SN, 5637.03, 0.0, 6.144048883599365e-14
110SN, 5640.04, 0.0, 7.246476538004227e-14
110SN, 5642.03, 0.0, 6.144048883599365e-14
110SN, 5643.03, 0.0, 6.144048883599365e-14
110SN, 5643.04, 0.0, 7.246476538004227e-14
110SN, 5643.0199999999995, 0.0, 5.4018215584735326e-14
110SN, 5651.0199999999995, 0.0, 5.4018215584735326e-14
110SN, 5652.03, 0.0, 6.144048883599365e-14
110SN, 5653.03, 0.0, 6.144048883599365e-14
110SN, 5653.04, 0.0, 7.246476538004227e-14
110SN, 5653.0199999999995, 0.0, 5.4018215584735326e-14
110SN, 5657.03, 0.0, 6.144048883599365e-14
110SN, 5658.03, 0.0, 6.144048883599365e-14
110SN, 5664.04, 0.0, 7.246476538004227e-14
110SN, 5665.04, 0.0, 7.246476538004227e-14
110SN, 5665.03, 0.0, 6.144048883599365e-14
110SN, 5666.03, 0.0, 6.144048883599365e-14
110SN, 5665.02, 0.0, 5.4018215584735326e-14
110SN, 5669.0199999999995, 0.0, 5.4018215584735326e-14
110SN, 5673.03, 0.0, 6.144048883599365e-14
110SN, 5674.03, 0.0, 6.144048883599365e-14
110SN, 5676.040000000001, 0.0, 7.246476538004227e-14
110SN, 5676.03, 0.0, 6.144048883599365e-14
110SN, 5677.03, 0.0, 6.144048883599365e-14
110SN, 5684.02, 0.0, 5.4018215584735326e-14
110SN, 5685.04, 0.0, 7.246476538004227e-14
110SN, 5687.040000000001, 0.0, 7.094330210174605e-14
110SN, 5688.03, 0.0, 6.04529717946363e-14
110SN, 5689.03, 0.0, 6.04529717946363e-14
110SN, 5690.040000000001, 0.0, 7.094330210174605e-14
110SN, 5690.02, 0.0, 5.329651472874494e-14
110SN, 5692.03, 0.0, 6.04529717946363e-14
110SN, 5693.03, 0.0, 6.04529717946363e-14
110SN, 5695.02, 0.0, 5.329651472874494e-14
110SN, 5702.02, 0.0, 5.329651472874494e-14
110SN, 5704.04, 0.0, 7.094330210174605e-14
110SN, 5705.03, 0.0, 6.04529717946363e-14
110SN, 5706.03, 0.0, 6.04529717946363e-14
110SN, 5706.040000000001, 0.0, 7.094330210174605e-14
110SN, 5709.03, 0.0, 6.04529717946363e-14
110SN, 5710.03, 0.0, 6.04529717946363e-14
110SN, 5710.04, 0.0, 7.094330210174605e-14
110SN, 5713.04, 0.0, 7.094330210174605e-14
110SN, 5713.02, 0.0, 5.329651472874494e-14
110SN, 5716.03, 0.0, 6.04529717946363e-14
110SN, 5717.03, 0.0, 6.04529717946363e-14
110SN, 5722.03, 0.0, 6.04529717946363e-14
110SN, 5723.03, 0.0, 6.04529717946363e-14
110SN, 5727.040000000001, 0.0, 7.094330210174605e-14
